info,registry,people,Yasmeen Khan,ade5c0c0
info,registry,people,Z Kamara,a4e98e6b
ball,1,0.10,Sierra Leone,Adama Kamara,M King,SN Shihepo,0,0,,,,,,"",""
ball,1,1.1,Sierra Leone,M King,Adama Kamara,S Namusha,0,0,,,,,,"",""
ball,1,1.2,Sierra Leone,M King,Adama Kamara,S Namusha,0,0,,,,,,"",""
ball,1,1.3,Sierra Leone,M King,Adama Kamara,S Namusha,1,0,,,,,,"",""
ball,1,1.4,Sierra Leone,Adama Kamara,M King,S Namusha,0,0,,,,,,"",""
ball,1,1.5,Sierra Leone,Adama Kamara,M King,S Namusha,0,0,,,,,,"",""
ball,1,1.6,Sierra Leone,Adama Kamara,M King,S Namusha,0,0,,,,,,"",""
ball,1,2.1,Sierra Leone,M King,Adama Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,2.2,Sierra Leone,M King,Adama Kamara,W Mwatile,0,1,1,,,,,"",""
ball,1,2.3,Sierra Leone,M King,Adama Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,2.4,Sierra Leone,M King,Adama Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,2.5,Sierra Leone,M King,Adama Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,2.6,Sierra Leone,M King,Adama Kamara,W Mwatile,4,0,,,,,,"",""
ball,1,2.7,Sierra Leone,M King,Adama Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,3.1,Sierra Leone,Adama Kamara,M King,S Namusha,0,0,,,,,,"",""
ball,1,3.2,Sierra Leone,Adama Kamara,M King,S Namusha,1,0,,,,,,"",""
ball,1,3.3,Sierra Leone,M King,Adama Kamara,S Namusha,0,0,,,,,,"",""
ball,1,3.4,Sierra Leone,M King,Adama Kamara,S Namusha,0,0,,,,,,"",""
ball,1,3.5,Sierra Leone,M King,Adama Kamara,S Namusha,0,0,,,,,,"",""
ball,1,3.6,Sierra Leone,M King,Adama Kamara,S Namusha,0,0,,,,,,"",""
ball,1,4.1,Sierra Leone,Adama Kamara,M King,W Mwatile,0,0,,,,,,"",""
ball,1,4.2,Sierra Leone,Adama Kamara,M King,W Mwatile,0,1,1,,,,,"",""
ball,1,4.3,Sierra Leone,Adama Kamara,M King,W Mwatile,0,0,,,,,,bowled,Adama Kamara
ball,1,4.4,Sierra Leone,M Sankoh,M King,W Mwatile,0,0,,,,,,bowled,M Sankoh
ball,1,4.5,Sierra Leone,Aminata Kamara,M King,W Mwatile,0,1,,,,1,,"",""
ball,1,4.6,Sierra Leone,M King,Aminata Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,4.7,Sierra Leone,M King,Aminata Kamara,W Mwatile,2,0,,,,,,"",""
ball,1,5.1,Sierra Leone,Aminata Kamara,M King,S Namusha,0,0,,,,,,"",""
ball,1,5.2,Sierra Leone,Aminata Kamara,M King,S Namusha,1,0,,,,,,"",""
ball,1,5.3,Sierra Leone,M King,Aminata Kamara,S Namusha,0,0,,,,,,"",""
ball,1,5.4,Sierra Leone,M King,Aminata Kamara,S Namusha,0,0,,,,,,"",""
ball,1,5.5,Sierra Leone,M King,Aminata Kamara,S Namusha,1,0,,,,,,"",""
ball,1,5.6,Sierra Leone,Aminata Kamara,M King,S Namusha,0,0,,,,,,"",""
ball,1,6.1,Sierra Leone,M King,Aminata Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,6.2,Sierra Leone,M King,Aminata Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,6.3,Sierra Leone,M King,Aminata Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,6.4,Sierra Leone,M King,Aminata Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,6.5,Sierra Leone,M King,Aminata Kamara,W Mwatile,1,0,,,,,,run out,M King
ball,1,6.6,Sierra Leone,Aminata Kamara,AM Kamara,W Mwatile,0,1,1,,,,,"",""
ball,1,6.7,Sierra Leone,Aminata Kamara,AM Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,7.1,Sierra Leone,Aminata Kamara,AM Kamara,JA Diergaardt,0,0,,,,,,"",""
ball,1,7.2,Sierra Leone,Aminata Kamara,AM Kamara,JA Diergaardt,0,0,,,,,,"",""
ball,1,7.3,Sierra Leone,Aminata Kamara,AM Kamara,JA Diergaardt,2,0,,,,,,"",""
ball,1,7.4,Sierra Leone,Aminata Kamara,AM Kamara,JA Diergaardt,1,0,,,,,,"",""
ball,1,7.5,Sierra Leone,AM Kamara,Aminata Kamara,JA Diergaardt,0,0,,,,,,"",""
ball,1,7.6,Sierra Leone,AM Kamara,Aminata Kamara,JA Diergaardt,1,0,,,,,,"",""
ball,1,8.1,Sierra Leone,AM Kamara,Aminata Kamara,SN Shihepo,1,0,,,,,,"",""
ball,1,8.2,Sierra Leone,Aminata Kamara,AM Kamara,SN Shihepo,1,0,,,,,,"",""
ball,1,8.3,Sierra Leone,AM Kamara,Aminata Kamara,SN Shihepo,1,0,,,,,,"",""
ball,1,8.4,Sierra Leone,Aminata Kamara,AM Kamara,SN Shihepo,2,0,,,,,,"",""
ball,1,8.5,Sierra Leone,Aminata Kamara,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,8.6,Sierra Leone,Aminata Kamara,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,9.1,Sierra Leone,AM Kamara,Aminata Kamara,JA Diergaardt,1,0,,,,,,"",""
ball,1,9.2,Sierra Leone,Aminata Kamara,AM Kamara,JA Diergaardt,0,0,,,,,,caught,Aminata Kamara
ball,1,9.3,Sierra Leone,L Bull,AM Kamara,JA Diergaardt,0,0,,,,,,"",""
ball,1,9.4,Sierra Leone,L Bull,AM Kamara,JA Diergaardt,1,0,,,,,,"",""
ball,1,9.5,Sierra Leone,AM Kamara,L Bull,JA Diergaardt,1,0,,,,,,"",""
ball,1,9.6,Sierra Leone,L Bull,AM Kamara,JA Diergaardt,0,5,5,,,,,"",""
ball,1,9.7,Sierra Leone,L Bull,AM Kamara,JA Diergaardt,1,0,,,,,,"",""
ball,1,10.1,Sierra Leone,L Bull,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,10.2,Sierra Leone,L Bull,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,10.3,Sierra Leone,L Bull,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,10.4,Sierra Leone,L Bull,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,10.5,Sierra Leone,L Bull,AM Kamara,SN Shihepo,1,0,,,,,,"",""
ball,1,10.6,Sierra Leone,AM Kamara,L Bull,SN Shihepo,0,0,,,,,,"",""
ball,1,11.1,Sierra Leone,L Bull,AM Kamara,KA Green,1,0,,,,,,"",""
ball,1,11.2,Sierra Leone,AM Kamara,L Bull,KA Green,0,0,,,,,,"",""
ball,1,11.3,Sierra Leone,AM Kamara,L Bull,KA Green,1,0,,,,,,"",""
ball,1,11.4,Sierra Leone,L Bull,AM Kamara,KA Green,0,0,,,,,,"",""
ball,1,11.5,Sierra Leone,L Bull,AM Kamara,KA Green,0,5,5,,,,,"",""
ball,1,11.6,Sierra Leone,L Bull,AM Kamara,KA Green,0,0,,,,,,"",""
ball,1,11.7,Sierra Leone,L Bull,AM Kamara,KA Green,0,0,,,,,,"",""
ball,1,12.1,Sierra Leone,AM Kamara,L Bull,SN Shihepo,1,0,,,,,,"",""
ball,1,12.2,Sierra Leone,L Bull,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,12.3,Sierra Leone,L Bull,AM Kamara,SN Shihepo,0,0,,,,,,"",""
ball,1,12.4,Sierra Leone,L Bull,AM Kamara,SN Shihepo,1,0,,,,,,"",""
ball,1,12.5,Sierra Leone,AM Kamara,L Bull,SN Shihepo,0,0,,,,,,"",""
ball,1,12.6,Sierra Leone,AM Kamara,L Bull,SN Shihepo,1,0,,,,,,"",""
ball,1,13.1,Sierra Leone,AM Kamara,L Bull,KA Green,1,0,,,,,,"",""
ball,1,13.2,Sierra Leone,L Bull,AM Kamara,KA Green,0,0,,,,,,"",""
ball,1,13.3,Sierra Leone,L Bull,AM Kamara,KA Green,1,0,,,,,,"",""
ball,1,13.4,Sierra Leone,AM Kamara,L Bull,KA Green,2,0,,,,,,"",""
ball,1,13.5,Sierra Leone,AM Kamara,L Bull,KA Green,1,0,,,,,,"",""
ball,1,13.6,Sierra Leone,L Bull,AM Kamara,KA Green,1,0,,,,,,"",""
ball,1,14.1,Sierra Leone,L Bull,AM Kamara,D Foerster,1,0,,,,,,"",""
ball,1,14.2,Sierra Leone,AM Kamara,L Bull,D Foerster,1,0,,,,,,"",""
ball,1,14.3,Sierra Leone,L Bull,AM Kamara,D Foerster,1,0,,,,,,"",""
ball,1,14.4,Sierra Leone,AM Kamara,L Bull,D Foerster,0,1,1,,,,,"",""
ball,1,14.5,Sierra Leone,AM Kamara,L Bull,D Foerster,0,1,1,,,,,"",""
ball,1,14.6,Sierra Leone,AM Kamara,L Bull,D Foerster,4,0,,,,,,"",""
ball,1,14.7,Sierra Leone,AM Kamara,L Bull,D Foerster,1,0,,,,,,"",""
ball,1,14.8,Sierra Leone,L Bull,AM Kamara,D Foerster,0,0,,,,,,"",""
ball,1,15.1,Sierra Leone,AM Kamara,L Bull,KA Green,1,0,,,,,,"",""
ball,1,15.2,Sierra Leone,L Bull,AM Kamara,KA Green,0,0,,,,,,"",""
ball,1,15.3,Sierra Leone,L Bull,AM Kamara,KA Green,1,0,,,,,,"",""
ball,1,15.4,Sierra Leone,AM Kamara,L Bull,KA Green,1,0,,,,,,"",""
ball,1,15.5,Sierra Leone,L Bull,AM Kamara,KA Green,1,0,,,,,,"",""
ball,1,15.6,Sierra Leone,AM Kamara,L Bull,KA Green,0,0,,,,,,"",""
ball,1,16.1,Sierra Leone,L Bull,AM Kamara,D Foerster,1,0,,,,,,"",""
ball,1,16.2,Sierra Leone,AM Kamara,L Bull,D Foerster,0,0,,,,,,run out,AM Kamara
ball,1,16.3,Sierra Leone,Z Kamara,L Bull,D Foerster,1,0,,,,,,"",""
ball,1,16.4,Sierra Leone,L Bull,Z Kamara,D Foerster,0,0,,,,,,"",""
ball,1,16.5,Sierra Leone,L Bull,Z Kamara,D Foerster,0,0,,,,,,"",""
ball,1,16.6,Sierra Leone,L Bull,Z Kamara,D Foerster,0,0,,,,,,"",""
ball,1,17.1,Sierra Leone,Z Kamara,L Bull,KA Green,2,0,,,,,,"",""
ball,1,17.2,Sierra Leone,Z Kamara,L Bull,KA Green,0,0,,,,,,"",""
ball,1,17.3,Sierra Leone,Z Kamara,L Bull,KA Green,0,0,,,,,,"",""
ball,1,17.4,Sierra Leone,Z Kamara,L Bull,KA Green,1,0,,,,,,"",""
ball,1,17.5,Sierra Leone,L Bull,Z Kamara,KA Green,0,1,1,,,,,"",""
ball,1,17.6,Sierra Leone,L Bull,Z Kamara,KA Green,0,0,,,,,,run out,L Bull
ball,1,17.7,Sierra Leone,Z Kamara,I Koroma,KA Green,0,0,,,,,,"",""
ball,1,18.1,Sierra Leone,I Koroma,Z Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,18.2,Sierra Leone,I Koroma,Z Kamara,W Mwatile,4,0,,,,,,"",""
ball,1,18.3,Sierra Leone,I Koroma,Z Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,18.4,Sierra Leone,I Koroma,Z Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,18.5,Sierra Leone,I Koroma,Z Kamara,W Mwatile,0,0,,,,,,"",""
ball,1,18.6,Sierra Leone,I Koroma,Z Kamara,W Mwatile,1,0,,,,,,"",""
ball,1,19.1,Sierra Leone,I Koroma,Z Kamara,JA Diergaardt,0,0,,,,,,"",""
ball,1,19.2,Sierra Leone,I Koroma,Z Kamara,JA Diergaardt,1,0,,,,,,"",""
ball,1,19.3,Sierra Leone,Z Kamara,I Koroma,JA Diergaardt,0,0,,,,,,"",""
ball,1,19.4,Sierra Leone,Z Kamara,I Koroma,JA Diergaardt,0,0,,,,,,"",""
ball,1,19.5,Sierra Leone,Z Kamara,I Koroma,JA Diergaardt,0,0,,,,,,"",""
ball,1,19.6,Sierra Leone,Z Kamara,I Koroma,JA Diergaardt,0,0,,,,,,run out,I Koroma
ball,2,0.1,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,0,1,,1,,,,"",""
ball,2,0.2,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,0,1,1,,,,,"",""
ball,2,0.3,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,2,0,,,,,,"",""
ball,2,0.4,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,0,1,,1,,,,"",""
ball,2,0.5,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,0,1,1,,,,,"",""
ball,2,0.6,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,0,0,,,,,,"",""
ball,2,0.7,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,1,0,,,,,,"",""
ball,2,0.8,Namibia,JA Diergaardt,Yasmeen Khan,F Bangur,1,0,,,,,,"",""
ball,2,0.9,Namibia,Yasmeen Khan,JA Diergaardt,F Bangur,1,0,,,,,,"",""
ball,2,0.10,Namibia,JA Diergaardt,Yasmeen Khan,F Bangur,4,0,,,,,,"",""
ball,2,1.1,Namibia,Yasmeen Khan,JA Diergaardt,J Kowa,0,0,,,,,,"",""
ball,2,1.2,Namibia,Yasmeen Khan,JA Diergaardt,J Kowa,0,1,1,,,,,"",""
ball,2,1.3,Namibia,Yasmeen Khan,JA Diergaardt,J Kowa,1,0,,,,,,"",""
ball,2,1.4,Namibia,JA Diergaardt,Yasmeen Khan,J Kowa,0,0,,,,,,"",""
ball,2,1.5,Namibia,JA Diergaardt,Yasmeen Khan,J Kowa,0,0,,,,,,caught,JA Diergaardt
ball,2,1.6,Namibia,Adri van der Merwe,Yasmeen Khan,J Kowa,0,0,,,,,,"",""
ball,2,1.7,Namibia,Adri van der Merwe,Yasmeen Khan,J Kowa,0,0,,,,,,"",""
ball,2,2.1,Namibia,Yasmeen Khan,Adri van der Merwe,F Bangur,2,0,,,,,,"",""
ball,2,2.2,Namibia,Yasmeen Khan,Adri van der Merwe,F Bangur,0,0,,,,,,"",""
ball,2,2.3,Namibia,Yasmeen Khan,Adri van der Merwe,F Bangur,2,0,,,,,,"",""
ball,2,2.4,Namibia,Yasmeen Khan,Adri van der Merwe,F Bangur,0,0,,,,,,"",""
ball,2,2.5,Namibia,Yasmeen Khan,Adri van der Merwe,F Bangur,1,0,,,,,,run out,Yasmeen Khan
ball,2,2.6,Namibia,W Mwatile,Adri van der Merwe,F Bangur,0,0,,,,,,"",""
ball,2,3.1,Namibia,Adri van der Merwe,W Mwatile,J Kowa,0,1,1,,,,,"",""
ball,2,3.2,Namibia,Adri van der Merwe,W Mwatile,J Kowa,0,1,1,,,,,"",""
ball,2,3.3,Namibia,Adri van der Merwe,W Mwatile,J Kowa,2,0,,,,,,"",""
ball,2,3.4,Namibia,Adri van der Merwe,W Mwatile,J Kowa,0,1,1,,,,,"",""
ball,2,3.5,Namibia,Adri van der Merwe,W Mwatile,J Kowa,1,0,,,,,,"",""
ball,2,3.6,Namibia,W Mwatile,Adri van der Merwe,J Kowa,2,0,,,,,,"",""
ball,2,3.7,Namibia,W Mwatile,Adri van der Merwe,J Kowa,0,0,,,,,,"",""
ball,2,3.8,Namibia,W Mwatile,Adri van der Merwe,J Kowa,0,0,,,,,,bowled,W Mwatile
ball,2,3.9,Namibia,KA Green,Adri van der Merwe,J Kowa,0,0,,,,,,"",""
ball,2,4.1,Namibia,Adri van der Merwe,KA Green,F Bangur,1,0,,,,,,"",""
ball,2,4.2,Namibia,KA Green,Adri van der Merwe,F Bangur,4,0,,,,,,"",""
ball,2,4.3,Namibia,KA Green,Adri van der Merwe,F Bangur,1,0,,,,,,"",""
ball,2,4.4,Namibia,Adri van der Merwe,KA Green,F Bangur,1,0,,,,,,"",""
ball,2,4.5,Namibia,KA Green,Adri van der Merwe,F Bangur,0,0,,,,,,"",""
ball,2,4.6,Namibia,KA Green,Adri van der Merwe,F Bangur,0,0,,,,,,"",""
ball,2,5.1,Namibia,Adri van der Merwe,KA Green,J Kowa,4,0,,,,,,"",""
ball,2,5.2,Namibia,Adri van der Merwe,KA Green,J Kowa,0,0,,,,,,"",""
ball,2,5.3,Namibia,Adri van der Merwe,KA Green,J Kowa,0,1,1,,,,,"",""
ball,2,5.4,Namibia,Adri van der Merwe,KA Green,J Kowa,0,1,1,,,,,"",""
ball,2,5.5,Namibia,Adri van der Merwe,KA Green,J Kowa,4,0,,,,,,"",""
ball,2,5.6,Namibia,Adri van der Merwe,KA Green,J Kowa,0,0,,,,,,"",""
ball,2,5.7,Namibia,Adri van der Merwe,KA Green,J Kowa,2,0,,,,,,"",""
ball,2,5.8,Namibia,Adri van der Merwe,KA Green,J Kowa,0,0,,,,,,"",""
ball,2,6.1,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,0,1,,,1,,,"",""
ball,2,6.2,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,0,0,,,,,,"",""
ball,2,6.3,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,0,0,,,,,,"",""
ball,2,6.4,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,4,0,,,,,,"",""
ball,2,6.5,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,0,0,,,,,,"",""
ball,2,6.6,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,2,0,,,,,,"",""
ball,2,7.1,Namibia,KA Green,Adri van der Merwe,AM Kamara,1,0,,,,,,"",""
ball,2,7.2,Namibia,Adri van der Merwe,KA Green,AM Kamara,0,0,,,,,,"",""
ball,2,7.3,Namibia,Adri van der Merwe,KA Green,AM Kamara,0,0,,,,,,"",""
ball,2,7.4,Namibia,Adri van der Merwe,KA Green,AM Kamara,4,0,,,,,,"",""
ball,2,7.5,Namibia,Adri van der Merwe,KA Green,AM Kamara,0,0,,,,,,"",""
ball,2,7.6,Namibia,Adri van der Merwe,KA Green,AM Kamara,0,0,,,,,,"",""
ball,2,8.1,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,4,0,,,,,,"",""
ball,2,8.2,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,0,0,,,,,,"",""
ball,2,8.3,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,0,0,,,,,,"",""
ball,2,8.4,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,0,0,,,,,,"",""
ball,2,8.5,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,2,0,,,,,,"",""
ball,2,8.6,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,1,0,,,,,,"",""
ball,2,9.1,Namibia,KA Green,Adri van der Merwe,AM Kamara,0,1,1,,,,,"",""
ball,2,9.2,Namibia,KA Green,Adri van der Merwe,AM Kamara,2,0,,,,,,"",""
ball,2,9.3,Namibia,KA Green,Adri van der Merwe,AM Kamara,4,0,,,,,,"",""
ball,2,9.4,Namibia,KA Green,Adri van der Merwe,AM Kamara,2,0,,,,,,"",""
ball,2,9.5,Namibia,KA Green,Adri van der Merwe,AM Kamara,0,0,,,,,,"",""
ball,2,9.6,Namibia,KA Green,Adri van der Merwe,AM Kamara,0,0,,,,,,"",""
ball,2,9.7,Namibia,KA Green,Adri van der Merwe,AM Kamara,0,0,,,,,,"",""
ball,2,10.1,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,0,0,,,,,,"",""
ball,2,10.2,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,0,0,,,,,,"",""
ball,2,10.3,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,1,0,,,,,,"",""
ball,2,10.4,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,0,2,2,,,,,"",""
ball,2,10.5,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,0,0,,,,,,"",""
ball,2,10.6,Namibia,Adri van der Merwe,KA Green,Aminata Kamara,1,0,,,,,,"",""
ball,2,10.7,Namibia,KA Green,Adri van der Merwe,Aminata Kamara,4,0,,,,,,"",""
ball,2,11.1,Namibia,Adri van der Merwe,KA Green,AM Kamara,1,0,,,,,,"",""
