version,1.6.0
info,balls_per_over,6
info,team,Papua New Guinea
info,team,Netherlands
info,gender,female
info,season,2018
info,date,2018/07/10
info,event,ICC Women's T20 Qualifier
info,match_number,12
info,venue,VRA Ground
info,city,Amstelveen
info,toss_winner,Netherlands
info,toss_decision,field
info,player_of_match,M Tom
info,umpire,Ahmed Shah Pakteen
info,umpire,S Redfern
info,reserve_umpire,JM Williams
info,match_referee,DT Jukes
info,winner,Papua New Guinea
info,winner_runs,44
info,player,Papua New Guinea,K John
info,player,Papua New Guinea,S Jimmy
info,player,Papua New Guinea,B Tau
info,player,Papua New Guinea,P Siaka
info,player,Papua New Guinea,T Ruma
info,player,Papua New Guinea,K Arua
info,player,Papua New Guinea,V Frank
info,player,Papua New Guinea,N Vare
info,player,Papua New Guinea,R Oa
info,player,Papua New Guinea,V Araa
info,player,Papua New Guinea,M Tom
info,player,Netherlands,SL Kalis
info,player,Netherlands,HDJ Siegers
info,player,Netherlands,D Hannema
info,player,Netherlands,R Rijke
info,player,Netherlands,CC van Slobbe
info,player,Netherlands,B de Leede
info,player,Netherlands,J van Vliet
info,player,Netherlands,EE Corder
info,player,Netherlands,Mariska Kornet
info,player,Netherlands,MEC de Fouw
info,player,Netherlands,S Siegers
ball,1,5.3,Papua New Guinea,K John,B Tau,MEC de Fouw,1,0,,,,,,"",""
ball,1,5.4,Papua New Guinea,B Tau,K John,MEC de Fouw,1,0,,,,,,"",""
ball,1,5.5,Papua New Guinea,K John,B Tau,MEC de Fouw,0,0,,,,,,"",""
ball,1,5.6,Papua New Guinea,K John,B Tau,MEC de Fouw,1,0,,,,,,"",""
ball,1,6.1,Papua New Guinea,K John,B Tau,CC van Slobbe,2,0,,,,,,"",""
ball,1,6.2,Papua New Guinea,K John,B Tau,CC van Slobbe,3,0,,,,,,"",""
ball,1,6.3,Papua New Guinea,B Tau,K John,CC van Slobbe,1,0,,,,,,"",""
ball,1,6.4,Papua New Guinea,K John,B Tau,CC van Slobbe,0,0,,,,,,"",""
ball,1,6.5,Papua New Guinea,K John,B Tau,CC van Slobbe,0,0,,,,,,"",""
ball,1,6.6,Papua New Guinea,K John,B Tau,CC van Slobbe,0,1,1,,,,,"",""
ball,1,6.7,Papua New Guinea,K John,B Tau,CC van Slobbe,0,0,,,,,,"",""
ball,1,7.1,Papua New Guinea,B Tau,K John,MEC de Fouw,0,0,,,,,,"",""
ball,1,7.2,Papua New Guinea,B Tau,K John,MEC de Fouw,0,0,,,,,,"",""
ball,1,7.3,Papua New Guinea,B Tau,K John,MEC de Fouw,1,0,,,,,,"",""
ball,1,7.4,Papua New Guinea,K John,B Tau,MEC de Fouw,4,0,,,,,,"",""
ball,1,7.5,Papua New Guinea,K John,B Tau,MEC de Fouw,0,0,,,,,,"",""
ball,1,7.6,Papua New Guinea,K John,B Tau,MEC de Fouw,1,0,,,,,,"",""
ball,1,8.1,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,8.2,Papua New Guinea,K John,B Tau,S Siegers,2,0,,,,,,"",""
ball,1,8.3,Papua New Guinea,K John,B Tau,S Siegers,3,0,,,,,,"",""
ball,1,8.4,Papua New Guinea,B Tau,K John,S Siegers,2,0,,,,,,"",""
ball,1,8.5,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,8.6,Papua New Guinea,K John,B Tau,S Siegers,2,0,,,,,,"",""
ball,1,9.1,Papua New Guinea,B Tau,K John,MEC de Fouw,0,0,,,,,,"",""
ball,1,9.2,Papua New Guinea,B Tau,K John,MEC de Fouw,0,0,,,,,,"",""
ball,1,9.3,Papua New Guinea,B Tau,K John,MEC de Fouw,1,0,,,,,,"",""
ball,1,9.4,Papua New Guinea,K John,B Tau,MEC de Fouw,0,3,3,,,,,"",""
ball,1,9.5,Papua New Guinea,K John,B Tau,MEC de Fouw,0,0,,,,,,"",""
ball,1,9.6,Papua New Guinea,K John,B Tau,MEC de Fouw,0,0,,,,,,"",""
ball,1,9.7,Papua New Guinea,K John,B Tau,MEC de Fouw,1,0,,,,,,"",""
ball,1,10.1,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,10.2,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,10.3,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,10.4,Papua New Guinea,K John,B Tau,S Siegers,4,0,,,,,,"",""
ball,1,10.5,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,10.6,Papua New Guinea,K John,B Tau,S Siegers,0,2,2,,,,,"",""
ball,1,10.7,Papua New Guinea,B Tau,K John,S Siegers,2,0,,,,,,"",""
ball,1,11.1,Papua New Guinea,K John,B Tau,EE Corder,0,0,,,,,,"",""
ball,1,11.2,Papua New Guinea,K John,B Tau,EE Corder,1,0,,,,,,"",""
ball,1,11.3,Papua New Guinea,B Tau,K John,EE Corder,0,0,,,,,,"",""
ball,1,11.4,Papua New Guinea,B Tau,K John,EE Corder,2,0,,,,,,"",""
ball,1,11.5,Papua New Guinea,B Tau,K John,EE Corder,1,0,,,,,,"",""
ball,1,11.6,Papua New Guinea,K John,B Tau,EE Corder,0,1,,,1,,,"",""
ball,1,12.1,Papua New Guinea,K John,B Tau,S Siegers,0,0,,,,,,caught,K John
ball,1,12.2,Papua New Guinea,P Siaka,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,12.3,Papua New Guinea,P Siaka,B Tau,S Siegers,0,0,,,,,,run out,P Siaka
ball,1,12.4,Papua New Guinea,T Ruma,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,12.5,Papua New Guinea,T Ruma,B Tau,S Siegers,0,1,,1,,,,"",""
ball,1,12.6,Papua New Guinea,T Ruma,B Tau,S Siegers,0,0,,,,,,run out,T Ruma
ball,1,12.7,Papua New Guinea,K Arua,B Tau,S Siegers,0,1,,1,,,,"",""
ball,1,12.8,Papua New Guinea,K Arua,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,13.1,Papua New Guinea,B Tau,K Arua,EE Corder,0,0,,,,,,"",""
ball,1,13.2,Papua New Guinea,B Tau,K Arua,EE Corder,1,0,,,,,,"",""
ball,1,13.3,Papua New Guinea,K Arua,B Tau,EE Corder,0,0,,,,,,"",""
ball,1,13.4,Papua New Guinea,K Arua,B Tau,EE Corder,1,0,,,,,,"",""
ball,1,13.5,Papua New Guinea,B Tau,K Arua,EE Corder,2,0,,,,,,"",""
ball,1,13.6,Papua New Guinea,B Tau,K Arua,EE Corder,0,0,,,,,,"",""
ball,1,14.1,Papua New Guinea,K Arua,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,14.2,Papua New Guinea,K Arua,B Tau,S Siegers,1,0,,,,,,"",""
ball,1,14.3,Papua New Guinea,B Tau,K Arua,S Siegers,0,0,,,,,,"",""
ball,1,14.4,Papua New Guinea,B Tau,K Arua,S Siegers,1,0,,,,,,"",""
ball,1,14.5,Papua New Guinea,K Arua,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,14.6,Papua New Guinea,K Arua,B Tau,S Siegers,0,0,,,,,,"",""
ball,1,15.1,Papua New Guinea,B Tau,K Arua,EE Corder,0,0,,,,,,"",""
ball,1,15.2,Papua New Guinea,B Tau,K Arua,EE Corder,4,0,,,,,,"",""
ball,1,15.3,Papua New Guinea,B Tau,K Arua,EE Corder,0,1,1,,,,,"",""
ball,1,15.4,Papua New Guinea,B Tau,K Arua,EE Corder,1,0,,,,,,"",""
ball,1,15.5,Papua New Guinea,K Arua,B Tau,EE Corder,3,0,,,,,,"",""
ball,1,15.6,Papua New Guinea,B Tau,K Arua,EE Corder,0,1,1,,,,,"",""
ball,1,15.7,Papua New Guinea,B Tau,K Arua,EE Corder,1,0,,,,,,"",""
ball,1,15.8,Papua New Guinea,K Arua,B Tau,EE Corder,1,0,,,,,,"",""
ball,1,16.1,Papua New Guinea,K Arua,B Tau,HDJ Siegers,1,0,,,,,,"",""
ball,1,16.2,Papua New Guinea,B Tau,K Arua,HDJ Siegers,0,0,,,,,,"",""
ball,1,16.3,Papua New Guinea,B Tau,K Arua,HDJ Siegers,2,0,,,,,,"",""
ball,1,16.4,Papua New Guinea,K Arua,B Tau,HDJ Siegers,0,0,,,,,,"",""
ball,1,16.5,Papua New Guinea,K Arua,B Tau,HDJ Siegers,0,1,1,,,,,"",""
ball,1,16.6,Papua New Guinea,K Arua,B Tau,HDJ Siegers,1,0,,,,,,"",""
ball,1,16.7,Papua New Guinea,B Tau,K Arua,HDJ Siegers,1,0,,,,,,"",""
ball,1,17.1,Papua New Guinea,B Tau,K Arua,Mariska Kornet,0,0,,,,,,"",""
ball,1,17.2,Papua New Guinea,B Tau,K Arua,Mariska Kornet,1,0,,,,,,"",""
ball,1,17.3,Papua New Guinea,K Arua,B Tau,Mariska Kornet,2,0,,,,,,"",""
ball,1,17.4,Papua New Guinea,K Arua,B Tau,Mariska Kornet,0,0,,,,,,"",""
ball,1,17.5,Papua New Guinea,K Arua,B Tau,Mariska Kornet,0,0,,,,,,"",""
ball,1,17.6,Papua New Guinea,K Arua,B Tau,Mariska Kornet,1,0,,,,,,"",""
ball,1,18.1,Papua New Guinea,K Arua,B Tau,HDJ Siegers,1,0,,,,,,"",""
ball,1,18.2,Papua New Guinea,B Tau,K Arua,HDJ Siegers,0,0,,,,,,"",""
ball,1,18.3,Papua New Guinea,B Tau,K Arua,HDJ Siegers,0,0,,,,,,"",""
ball,1,18.4,Papua New Guinea,B Tau,K Arua,HDJ Siegers,1,0,,,,,,"",""
ball,1,18.5,Papua New Guinea,K Arua,B Tau,HDJ Siegers,1,0,,,,,,"",""
ball,1,18.6,Papua New Guinea,B Tau,K Arua,HDJ Siegers,4,0,,,,,,"",""
ball,1,19.1,Papua New Guinea,K Arua,B Tau,Mariska Kornet,1,0,,,,,,"",""
ball,1,19.2,Papua New Guinea,B Tau,K Arua,Mariska Kornet,4,0,,,,,,"",""
ball,1,19.3,Papua New Guinea,B Tau,K Arua,Mariska Kornet,0,0,,,,,,bowled,B Tau
ball,1,19.4,Papua New Guinea,V Frank,K Arua,Mariska Kornet,1,0,,,,,,"",""
ball,1,19.5,Papua New Guinea,K Arua,V Frank,Mariska Kornet,4,0,,,,,,"",""
ball,1,19.6,Papua New Guinea,K Arua,V Frank,Mariska Kornet,2,0,,,,,,"",""
ball,2,0.1,Netherlands,SL Kalis,HDJ Siegers,M Tom,0,1,1,,,,,"",""
ball,2,0.2,Netherlands,SL Kalis,HDJ Siegers,M Tom,0,0,,,,,,"",""
ball,2,0.3,Netherlands,SL Kalis,HDJ Siegers,M Tom,4,0,,,,,,"",""
ball,2,0.4,Netherlands,SL Kalis,HDJ Siegers,M Tom,1,0,,,,,,"",""
ball,2,0.5,Netherlands,HDJ Siegers,SL Kalis,M Tom,0,0,,,,,,"",""
ball,2,0.6,Netherlands,HDJ Siegers,SL Kalis,M Tom,4,0,,,,,,"",""
ball,2,0.7,Netherlands,HDJ Siegers,SL Kalis,M Tom,0,0,,,,,,"",""
ball,2,1.1,Netherlands,SL Kalis,HDJ Siegers,R Oa,1,0,,,,,,"",""
ball,2,1.2,Netherlands,HDJ Siegers,SL Kalis,R Oa,0,0,,,,,,"",""
ball,2,1.3,Netherlands,HDJ Siegers,SL Kalis,R Oa,0,0,,,,,,"",""
ball,2,1.4,Netherlands,HDJ Siegers,SL Kalis,R Oa,1,0,,,,,,"",""
ball,2,1.5,Netherlands,SL Kalis,HDJ Siegers,R Oa,0,0,,,,,,"",""
ball,2,1.6,Netherlands,SL Kalis,HDJ Siegers,R Oa,0,0,,,,,,caught,SL Kalis
ball,2,2.1,Netherlands,HDJ Siegers,D Hannema,S Jimmy,0,0,,,,,,"",""
ball,2,2.2,Netherlands,HDJ Siegers,D Hannema,S Jimmy,1,0,,,,,,"",""
ball,2,2.3,Netherlands,D Hannema,HDJ Siegers,S Jimmy,0,0,,,,,,"",""
ball,2,2.4,Netherlands,D Hannema,HDJ Siegers,S Jimmy,1,0,,,,,,"",""
ball,2,2.5,Netherlands,HDJ Siegers,D Hannema,S Jimmy,0,0,,,,,,"",""
ball,2,2.6,Netherlands,HDJ Siegers,D Hannema,S Jimmy,0,0,,,,,,"",""
ball,2,3.1,Netherlands,D Hannema,HDJ Siegers,R Oa,1,0,,,,,,"",""
ball,2,3.2,Netherlands,HDJ Siegers,D Hannema,R Oa,0,0,,,,,,caught,HDJ Siegers
ball,2,3.3,Netherlands,D Hannema,R Rijke,R Oa,1,0,,,,,,"",""
ball,2,3.4,Netherlands,R Rijke,D Hannema,R Oa,0,0,,,,,,"",""
ball,2,3.5,Netherlands,R Rijke,D Hannema,R Oa,0,0,,,,,,"",""
ball,2,3.6,Netherlands,R Rijke,D Hannema,R Oa,0,0,,,,,,"",""
ball,2,4.1,Netherlands,D Hannema,R Rijke,S Jimmy,4,0,,,,,,"",""
ball,2,4.2,Netherlands,D Hannema,R Rijke,S Jimmy,1,0,,,,,,"",""
ball,2,4.3,Netherlands,R Rijke,D Hannema,S Jimmy,0,0,,,,,,"",""
ball,2,4.4,Netherlands,R Rijke,D Hannema,S Jimmy,1,0,,,,,,"",""
ball,2,4.5,Netherlands,D Hannema,R Rijke,S Jimmy,0,0,,,,,,"",""
ball,2,4.6,Netherlands,D Hannema,R Rijke,S Jimmy,1,0,,,,,,"",""
ball,2,5.1,Netherlands,D Hannema,R Rijke,K Arua,0,0,,,,,,"",""
ball,2,5.2,Netherlands,D Hannema,R Rijke,K Arua,3,0,,,,,,"",""
ball,2,5.3,Netherlands,R Rijke,D Hannema,K Arua,0,0,,,,,,"",""
ball,2,5.4,Netherlands,R Rijke,D Hannema,K Arua,4,0,,,,,,"",""
ball,2,5.5,Netherlands,R Rijke,D Hannema,K Arua,2,0,,,,,,"",""
ball,2,5.6,Netherlands,R Rijke,D Hannema,K Arua,2,0,,,,,,"",""
ball,2,6.1,Netherlands,D Hannema,R Rijke,P Siaka,0,0,,,,,,"",""
ball,2,6.2,Netherlands,D Hannema,R Rijke,P Siaka,0,0,,,,,,"",""
ball,2,6.3,Netherlands,D Hannema,R Rijke,P Siaka,2,0,,,,,,"",""
ball,2,6.4,Netherlands,D Hannema,R Rijke,P Siaka,2,0,,,,,,"",""
ball,2,6.5,Netherlands,D Hannema,R Rijke,P Siaka,1,0,,,,,,"",""
ball,2,6.6,Netherlands,R Rijke,D Hannema,P Siaka,1,0,,,,,,"",""
ball,2,7.1,Netherlands,R Rijke,D Hannema,K Arua,0,0,,,,,,"",""
ball,2,7.2,Netherlands,R Rijke,D Hannema,K Arua,1,0,,,,,,"",""
ball,2,7.3,Netherlands,D Hannema,R Rijke,K Arua,0,0,,,,,,"",""
ball,2,7.4,Netherlands,D Hannema,R Rijke,K Arua,1,0,,,,,,"",""
ball,2,7.5,Netherlands,R Rijke,D Hannema,K Arua,2,0,,,,,,"",""
ball,2,7.6,Netherlands,R Rijke,D Hannema,K Arua,1,0,,,,,,"",""
ball,2,8.1,Netherlands,R Rijke,D Hannema,M Tom,3,0,,,,,,"",""
ball,2,8.2,Netherlands,D Hannema,R Rijke,M Tom,0,0,,,,,,"",""
ball,2,8.3,Netherlands,D Hannema,R Rijke,M Tom,3,0,,,,,,"",""
ball,2,8.4,Netherlands,R Rijke,D Hannema,M Tom,0,0,,,,,,caught and bowled,R Rijke
ball,2,8.5,Netherlands,D Hannema,CC van Slobbe,M Tom,0,0,,,,,,"",""
ball,2,8.6,Netherlands,D Hannema,CC van Slobbe,M Tom,1,0,,,,,,"",""
ball,2,9.1,Netherlands,D Hannema,CC van Slobbe,K Arua,0,0,,,,,,"",""
ball,2,9.2,Netherlands,D Hannema,CC van Slobbe,K Arua,0,0,,,,,,"",""
ball,2,9.3,Netherlands,D Hannema,CC van Slobbe,K Arua,1,0,,,,,,"",""
ball,2,9.4,Netherlands,CC van Slobbe,D Hannema,K Arua,1,0,,,,,,"",""
ball,2,9.5,Netherlands,D Hannema,CC van Slobbe,K Arua,2,0,,,,,,"",""
ball,2,9.6,Netherlands,D Hannema,CC van Slobbe,K Arua,1,0,,,,,,"",""
ball,2,10.1,Netherlands,D Hannema,CC van Slobbe,M Tom,2,0,,,,,,"",""
ball,2,10.2,Netherlands,D Hannema,CC van Slobbe,M Tom,1,0,,,,,,"",""
ball,2,10.3,Netherlands,CC van Slobbe,D Hannema,M Tom,0,1,1,,,,,"",""
ball,2,10.4,Netherlands,CC van Slobbe,D Hannema,M Tom,0,1,,,,1,,"",""
ball,2,10.5,Netherlands,D Hannema,CC van Slobbe,M Tom,0,0,,,,,,"",""
ball,2,10.6,Netherlands,D Hannema,CC van Slobbe,M Tom,0,1,,,,1,,"",""
ball,2,10.7,Netherlands,CC van Slobbe,D Hannema,M Tom,0,0,,,,,,bowled,CC van Slobbe
ball,2,11.1,Netherlands,D Hannema,B de Leede,K Arua,2,0,,,,,,"",""
ball,2,11.2,Netherlands,D Hannema,B de Leede,K Arua,0,0,,,,,,"",""
ball,2,11.3,Netherlands,D Hannema,B de Leede,K Arua,1,0,,,,,,"",""
ball,2,11.4,Netherlands,B de Leede,D Hannema,K Arua,1,0,,,,,,"",""
ball,2,11.5,Netherlands,D Hannema,B de Leede,K Arua,1,0,,,,,,"",""
ball,2,11.6,Netherlands,B de Leede,D Hannema,K Arua,0,0,,,,,,"",""
ball,2,12.1,Netherlands,D Hannema,B de Leede,M Tom,2,0,,,,,,"",""
ball,2,12.2,Netherlands,D Hannema,B de Leede,M Tom,0,0,,,,,,bowled,D Hannema
ball,2,12.3,Netherlands,J van Vliet,B de Leede,M Tom,1,0,,,,,,run out,J van Vliet
ball,2,12.4,Netherlands,EE Corder,B de Leede,M Tom,0,0,,,,,,bowled,EE Corder
ball,2,12.5,Netherlands,Mariska Kornet,B de Leede,M Tom,0,0,,,,,,"",""
ball,2,12.6,Netherlands,Mariska Kornet,B de Leede,M Tom,0,0,,,,,,"",""
ball,2,13.1,Netherlands,B de Leede,Mariska Kornet,R Oa,0,0,,,,,,"",""
ball,2,13.2,Netherlands,B de Leede,Mariska Kornet,R Oa,0,0,,,,,,"",""
ball,2,13.3,Netherlands,B de Leede,Mariska Kornet,R Oa,1,0,,,,,,"",""
ball,2,13.4,Netherlands,Mariska Kornet,B de Leede,R Oa,1,0,,,,,,"",""
ball,2,13.5,Netherlands,B de Leede,Mariska Kornet,R Oa,1,0,,,,,,"",""
ball,2,13.6,Netherlands,Mariska Kornet,B de Leede,R Oa,0,0,,,,,,"",""
ball,2,14.1,Netherlands,B de Leede,Mariska Kornet,P Siaka,0,0,,,,,,"",""
ball,2,14.2,Netherlands,B de Leede,Mariska Kornet,P Siaka,1,0,,,,,,"",""
ball,2,14.3,Netherlands,Mariska Kornet,B de Leede,P Siaka,0,0,,,,,,bowled,Mariska Kornet
ball,2,14.4,Netherlands,MEC de Fouw,B de Leede,P Siaka,0,0,,,,,,"",""
ball,2,14.5,Netherlands,MEC de Fouw,B de Leede,P Siaka,1,0,,,,,,"",""
ball,2,14.6,Netherlands,B de Leede,MEC de Fouw,P Siaka,1,0,,,,,,"",""
ball,2,15.1,Netherlands,B de Leede,MEC de Fouw,R Oa,1,0,,,,,,"",""
ball,2,15.2,Netherlands,MEC de Fouw,B de Leede,R Oa,0,0,,,,,,"",""
ball,2,15.3,Netherlands,MEC de Fouw,B de Leede,R Oa,1,0,,,,,,"",""
ball,2,15.4,Netherlands,B de Leede,MEC de Fouw,R Oa,1,0,,,,,,"",""
ball,2,15.5,Netherlands,MEC de Fouw,B de Leede,R Oa,0,0,,,,,,"",""
